ID,Nom,Email,Tel,Type,Web_site,FB,FB_nb_aderent,Twitter,Twitter_nb_aderent,Insta,Insta_nb_aderent,Youtube,Youtube_nb_aderent,Tiktok,Tiktok_nb_aderent,nb_adherent,Date_contact,Adresse_postal,Departement,Region,Pays,Accepte_com,Statut,Commentaire
ddd38c49,Bar à jeux Autrement,maheadrienne@example.com,+33 (0)2 49 11 66 67,Bar à jeux,https://www.lacombe.com/,http://dupre.net/,3829.0,http://parent.com/,1092.0,http://www.vincent.org/,1137.0,,,,,,,"95, rue de Gimenez Saint-Germain-en-Laye",78,Île-de-France,France,Non,Intéressé,
6433268c,Asso jdr Tellement,cmarchal@example.org,+33 4 32 31 83 32,Asso jdr,,http://www.tessier.com/,815.0,,,,,,,,,500.0,2024-05-24,"69, chemin de Peltier Danjoutin",90,Bourgogne-Franche-Comté,France,Oui,Intéressé,
c3640cf7,Ludothèque Résister,ochevallier@example.net,02 50 17 50 84,Ludothèque,http://roux.org/,http://www.clerc.fr/,3474.0,,,http://perrot.fr/,1926.0,,,,,383.0,2025-09-22,"32, rue de Coulon Avranches",50,Normandie,France,Oui,Intéressé,Effacer renoncer demi doute former cesser moyen.
8a76d63d,Asso jdr Retrouver,dlaurent@example.org,0553359021,Asso jdr,http://www.gilbert.fr/,http://fournier.net/,1358.0,https://vallet.fr/,1204.0,https://pages.fr/,191.0,,,,,283.0,2025-10-14,"30, rue André Dupuy Calais",62,Hauts-de-France,France,Oui,Intéressé,On bas public race admettre.
b6a17ff8,Ludothèque Moins,manonlefort@example.org,02 23 16 02 44,Ludothèque,http://www.ferreira.org/,http://www.pons.net/,2641.0,,,,,,,,,203.0,2024-12-21,"635, chemin Guillon Ajaccio",2A,Corse,France,Non,Intéressé,
018dea26,Ludothèque Fermer,tcolin@example.com,+33 4 97 59 34 05,Ludothèque,http://auger.fr/,http://perrier.net/,991.0,http://www.diallo.fr/,1573.0,,,,,,,388.0,2024-01-09,"357, rue Brunel Prades",66,Occitanie,France,Oui,Intéressé,
f7b35b66,Artisan Mon,srolland@example.com,+33 5 87 28 67 70,Artisan,http://begue.com/,https://baudry.org/,828.0,http://www.maillot.com/,2629.0,http://pierre.fr/,547.0,,,,,,2024-12-12,rue Carlier Villefranche-de-Rouergue,12,Occitanie,France,Non,Prospect,
9ff2119a,Artisan Endroit,noelgauthier@example.net,+33 5 46 39 95 91,Artisan,https://www.georges.fr/,https://www.normand.com/,4546.0,http://dumont.com/,1579.0,http://hoarau.org/,709.0,,,,,,,"449, boulevard Étienne Dupuis Saint-Gaudens",31,Occitanie,France,Oui,Prospect,
594f8ef8,Ludothèque Habitude,thibault74@example.net,+33 6 99 00 76 34,Ludothèque,https://lombard.com/,http://www.goncalves.fr/,1178.0,,,,,,,,,71.0,,"77, avenue Guibert Vichy",03,Auvergne-Rhône-Alpes,France,Oui,Prospect,
7916df5b,Influenceur Jardin,parentfrederic@example.com,+33 3 28 11 63 00,Influenceur,https://noel.fr/,,,https://www.hernandez.fr/,1127.0,https://henry.fr/,22097.0,https://thierry.com/,6896.0,http://weiss.org/,79943.0,,,"52, chemin Bernadette Garcia Lons-le-Saunier",39,Bourgogne-Franche-Comté,France,Non,Intéressé,
37c1290f,Influenceur Fatigue,imarchal@example.org,+33 2 28 15 49 49,Influenceur,http://www.laine.org/,,,https://www.leconte.net/,4164.0,https://lebrun.net/,7655.0,http://noel.net/,28763.0,https://www.nicolas.fr/,15345.0,,,"37, rue de Gilbert Montbéliard",25,Bourgogne-Franche-Comté,France,Oui,Prospect,
1d5f9af0,CSCS Poursuivre,olivie26@example.com,+33 (0)6 69 23 34 55,CSCS,http://laurent.org/,http://delaunay.fr/,3366.0,https://www.thomas.org/,1802.0,,,,,,,275.0,,"73, avenue Brun Argenteuil",95,Île-de-France,France,Oui,Prospect,
d980c161,MJC Hésiter,ogrenier@example.org,+33 7 56 57 85 61,MJC,http://www.francois.fr/,,,,,,,,,,,315.0,,"71, boulevard Julien Le Puy-en-Velay",43,Auvergne-Rhône-Alpes,France,Oui,Contacté,
e3ecf8c1,Bar à jeux Tendre,zlemaire@example.com,02 62 53 42 25,Bar à jeux,https://www.schmitt.com/,https://www.allard.fr/,2360.0,,,https://andre.com/,1856.0,,,,,,2024-03-19,"28, avenue Vaillant Sartène",2A,Corse,France,Oui,Contacté,
16e0c3f3,Bar à jeux Branche,zlemaire@example.org,+33 5 56 10 98 17,Bar à jeux,https://www.benoit.fr/,https://www.dufour.org/,3969.0,,,https://bertrand.com/,5821.0,,,,,,2024-03-02,"6, rue de Jacques Belfort",90,Bourgogne-Franche-Comté,France,Oui,Prospect,
6dfc7577,MJC Nu,margaud94@example.net,02 79 42 70 56,MJC,https://www.leroy.net/,https://www.henry.fr/,412.0,,,,,,,,,390.0,2025-09-10,"83, avenue Gosselin Biarritz",64,Nouvelle-Aquitaine,France,Non,Contacté,
8697611f,Bar à jeux Vêtir,lucasleger@example.com,0238851286,Bar à jeux,https://morvan.fr/,https://www.dumont.com/,1278.0,https://www.weber.fr/,1932.0,http://www.chauvin.fr/,5611.0,,,,,,2025-09-25,"86, boulevard Émilie Robert Lyon",69,Auvergne-Rhône-Alpes,France,Oui,Contacté,
9f2559df,Boutique spécialisée Donner,nmartin@example.net,,Boutique spécialisée,https://le.net/,http://lemaitre.fr/,3999.0,http://www.jacob.fr/,1581.0,https://www.boulay.com/,899.0,,,,,,2024-10-25,"28, rue Samson Capbreton",40,Nouvelle-Aquitaine,France,Non,Intéressé,
f52f663a,Médiathèque Peu,paul91@example.org,02 48 24 28 71,Médiathèque,https://www.gilbert.com/,http://www.jourdan.com/,2619.0,,,,,,,,,161.0,2024-05-11,"5, chemin Delaunay Morlaix",29,Bretagne,France,Non,Intéressé,Inquiéter main prison traverser.
58e3397b,Editeur Chemise,barbieralfred@example.com,+33 1 43 13 68 93,Editeur,http://pelletier.com/,https://www.lamy.fr/,7174.0,http://guichard.com/,4630.0,http://www.rossi.fr/,7988.0,https://clerc.fr/,3646.0,,,,2025-07-28,chemin de Bousquet Loches,37,Centre-Val de Loire,France,Non,Prospect,Renoncer court camarade salut lune.
3e6b070e,CSCS Rendre,pichonjerome@example.net,0361527008,CSCS,http://hoareau.net/,,,,,,,,,,,359.0,,"96, boulevard Boucher Montbrison",42,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
15bf595c,Boutique spécialisée L'un,laportecorinne@example.org,+33 (0)5 82 47 44 45,Boutique spécialisée,https://neveu.fr/,http://www.mercier.fr/,742.0,http://www.marty.com/,1074.0,https://www.deschamps.fr/,5890.0,,,,,,2024-01-20,"665, chemin Henry Langres",52,Grand Est,France,Oui,Intéressé,
9c9761ab,Médiathèque Révéler,maurice33@example.com,+33 (0)4 88 15 89 07,Médiathèque,http://faure.fr/,https://delahaye.net/,2312.0,https://descamps.fr/,833.0,http://www.launay.com/,1680.0,,,,,125.0,,"89, chemin de Barbe Épinal",88,Grand Est,France,Oui,Contacté,Court jeunesse révéler poésie.
65505acf,Médiathèque Public,andreeblondel@example.com,,Médiathèque,https://www.duhamel.com/,http://lecomte.org/,3343.0,,,,,,,,,115.0,2024-11-29,"96, rue de Coste Laval",53,Pays de la Loire,France,Non,Prospect,Bureau dur beau intérieur bande hier.
9883efe3,Boutique spécialisée Premier,lucehernandez@example.net,0485295946,Boutique spécialisée,http://www.bouchet.net/,http://www.ribeiro.org/,3921.0,http://www.weber.fr/,1604.0,https://www.renaud.com/,1990.0,,,,,,,"34, avenue de Julien Montbéliard",25,Bourgogne-Franche-Comté,France,Non,Contacté,
47cbfc4d,Asso jdr Gloire,oliviermarie@example.org,+33 (0)5 65 91 50 50,Asso jdr,https://philippe.com/,http://www.martin.org/,3436.0,,,https://www.chevalier.fr/,2914.0,,,,,171.0,,"67, chemin Peltier Saint-Étienne",42,Auvergne-Rhône-Alpes,France,Non,Prospect,
b7559de6,Bar à jeux Fine,bergerclaire@example.net,02 99 26 44 34,Bar à jeux,https://dumas.fr/,https://wagner.com/,3616.0,http://charles.com/,623.0,http://neveu.com/,5718.0,,,,,,,"7, chemin Alexandre Cordier Héricourt",70,Bourgogne-Franche-Comté,France,Non,Contacté,
a36922bf,Artisan Frais,tgodard@example.org,+33 1 48 48 31 94,Artisan,https://www.lopez.com/,http://gregoire.net/,3724.0,,,,,,,,,,,chemin Patrick Fleury Condom,32,Occitanie,France,Oui,Intéressé,Éteindre accepter ajouter entourer.
868bacd6,MJC Printemps,remymercier@example.org,05 81 24 91 88,MJC,https://roche.com/,https://www.le.fr/,3849.0,,,http://www.fournier.com/,869.0,,,,,382.0,2024-10-29,"39, chemin de Bruneau Thonon-les-Bains",74,Auvergne-Rhône-Alpes,France,Non,Contacté,
08de7502,Ludothèque Ton,sophieremy@example.com,,Ludothèque,https://mendes.org/,http://bertin.com/,3716.0,,,,,,,,,57.0,,"30, boulevard de Lacroix Montbard",21,Bourgogne-Franche-Comté,France,Non,Contacté,
d12e9cb6,Artisan Vert,whernandez@example.org,07 96 02 21 60,Artisan,https://picard.com/,https://www.roy.net/,3934.0,https://caron.com/,113.0,https://www.leconte.org/,3973.0,,,,,,2024-11-23,"10, chemin Hortense Coste Lisieux",14,Normandie,France,Oui,Intéressé,Toi blond humain cesser gros beaux.
16ff9f65,Asso jdr Prouver,claudinelebon@example.com,+33 3 80 27 83 76,Asso jdr,http://www.jacques.com/,https://www.michaud.net/,1707.0,,,https://www.noel.fr/,1164.0,,,,,104.0,,rue de Maillard Limoges,87,Nouvelle-Aquitaine,France,Oui,Intéressé,
318da9f5,Influenceur Poitrine,lucy40@example.com,0298835338,Influenceur,https://paul.net/,,,http://www.girard.fr/,12140.0,https://www.durand.com/,14147.0,https://www.delorme.fr/,46845.0,http://aubert.org/,42717.0,,2024-01-16,"4, rue Nath Gaillard Villeneuve-sur-Lot",47,Nouvelle-Aquitaine,France,Non,Contacté,
b087050b,Influenceur Cabinet,rogersabine@example.org,+33 (0)4 83 66 29 34,Influenceur,http://pages.fr/,,,https://www.lefevre.fr/,17320.0,http://joly.com/,14678.0,https://mallet.org/,40460.0,,,,,"75, rue Bertrand Mérignac",33,Nouvelle-Aquitaine,France,Oui,Contacté,
b474d4bc,MJC Milieu,etiennelorraine@example.com,0444487929,MJC,http://laine.fr/,http://www.delorme.fr/,251.0,https://pineau.org/,197.0,https://maurice.org/,1858.0,,,,,344.0,,"226, chemin Noël Valentin Condom",32,Occitanie,France,Oui,Prospect,Produire beaux demande rentrer colère remarquer malade.
785b6d34,Artisan Force,claudealbert@example.com,0179128029,Artisan,https://www.gomes.fr/,https://www.michaud.com/,2782.0,https://www.guillon.fr/,1105.0,https://lagarde.com/,5020.0,,,,,,,"20, rue de Lefèvre Rethel",08,Grand Est,France,Non,Contacté,
e7d27449,Médiathèque Souffrance,mailletjuliette@example.net,+33 3 21 04 64 30,Médiathèque,https://collin.org/,,,https://www.jacquot.fr/,1285.0,,,,,,,424.0,,"79, avenue de Lesage Laval",53,Pays de la Loire,France,Oui,Contacté,
66a79878,Bar à jeux Sans,david06@example.com,+33 7 42 14 89 65,Bar à jeux,http://charrier.com/,http://www.legendre.fr/,3873.0,http://www.rodrigues.fr/,1276.0,https://www.marques.net/,2448.0,,,,,,,"41, avenue de Rodriguez Cahors",46,Occitanie,France,Non,Intéressé,
7ad1ca10,Editeur Sauver,normandeugene@example.com,+33 2 56 31 41 88,Editeur,http://www.merle.com/,https://rodriguez.com/,7407.0,http://parent.com/,11136.0,http://gros.fr/,4957.0,https://www.dupre.fr/,1120.0,,,,2024-06-28,"4, chemin Auguste Bertrand Périgueux",24,Nouvelle-Aquitaine,France,Oui,Prospect,Rassurer regarder paraître instinct.
5627d49a,Editeur Ce,benjamin26@example.org,05 40 91 77 97,Editeur,https://www.benard.com/,http://bourgeois.fr/,1023.0,http://moreau.com/,4611.0,https://www.pons.fr/,9235.0,http://boyer.fr/,6207.0,,,,2025-12-09,"98, rue Margot Guérin Thionville",57,Grand Est,France,Non,Intéressé,Dépasser pensée discours espèce aucun danger gauche.
549268a6,Influenceur Seulement,zoe85@example.org,+33 (0)4 23 11 34 61,Influenceur,http://reynaud.fr/,,,http://www.de.net/,2913.0,https://levy.com/,6503.0,https://www.rolland.net/,30362.0,http://www.rossi.fr/,53990.0,,,"4, rue Bigot Bagnols-sur-Cèze",30,Occitanie,France,Oui,Prospect,
88268f43,Influenceur Avance,juliennicolas@example.com,0321474897,Influenceur,http://www.jacob.fr/,,,https://nicolas.com/,11222.0,https://julien.fr/,14896.0,http://www.diaz.fr/,20158.0,http://lejeune.fr/,43218.0,,2024-07-12,"18, chemin Guillaume Prévost Valence",26,Auvergne-Rhône-Alpes,France,Oui,Contacté,
f768e3f2,Editeur Froid,labbeadrien@example.org,04 87 70 68 81,Editeur,https://www.pottier.com/,https://www.benard.fr/,690.0,https://www.couturier.fr/,9929.0,https://delahaye.com/,11968.0,,,,,,2024-08-07,"90, chemin Cécile Perez Bayonne",64,Nouvelle-Aquitaine,France,Oui,Intéressé,
c7d4b6ee,Boutique spécialisée Témoin,robertleveque@example.com,05 55 75 31 19,Boutique spécialisée,,https://www.tessier.net/,1967.0,http://guichard.com/,1147.0,http://aubry.fr/,1633.0,,,,,,2025-04-05,rue Thérèse Mary Yssingeaux,43,Auvergne-Rhône-Alpes,France,Oui,Prospect,
683b2880,Médiathèque Pendant,susanne03@example.net,,Médiathèque,,http://raymond.com/,1356.0,,,https://boulanger.fr/,2066.0,,,,,345.0,,"2, chemin de Girard Bordeaux",33,Nouvelle-Aquitaine,France,Oui,Prospect,
e0acbfe0,Editeur Dormir,juliette67@example.org,,Editeur,http://seguin.fr/,http://www.boucher.org/,2613.0,http://www.fleury.fr/,12936.0,http://www.guilbert.fr/,10785.0,https://www.perrin.net/,1864.0,,,,2024-03-24,"61, rue Marty Fougères",35,Bretagne,France,Oui,Contacté,Fumée quinze fer centre goût devoir groupe.
a6f52c43,Asso jdr Spectacle,theodore49@example.org,0232871203,Asso jdr,http://lelievre.fr/,https://www.dufour.com/,1531.0,,,,,,,,,377.0,,"89, boulevard de Becker Fougères",35,Bretagne,France,Non,Intéressé,
a92ade4c,Médiathèque Et,victorguillon@example.net,0228805039,Médiathèque,https://guillet.com/,https://www.royer.com/,1205.0,,,,,,,,,131.0,,rue de Muller Tours,37,Centre-Val de Loire,France,Oui,Intéressé,
f8178629,Editeur Répandre,theodore84@example.com,+33 (0)5 64 33 73 54,Editeur,https://www.blin.com/,https://gilles.com/,9985.0,https://bouchet.com/,11668.0,https://www.jacquot.net/,9360.0,,,,,,2025-03-04,"39, rue Noémi Bousquet Brive-la-Gaillarde",19,Nouvelle-Aquitaine,France,Non,Intéressé,
271cd22d,Bar à jeux Doux,jeanne70@example.org,0248568506,Bar à jeux,http://www.maury.fr/,https://breton.org/,1789.0,https://www.texier.fr/,358.0,https://leconte.com/,1838.0,,,,,,,"2, rue Fleury Prades",66,Occitanie,France,Non,Contacté,
4661a0f2,Influenceur Coup,adele83@example.com,02 38 43 29 75,Influenceur,https://buisson.com/,,,https://robert.fr/,2939.0,http://www.toussaint.net/,2523.0,http://lamy.net/,31111.0,https://www.sauvage.com/,39436.0,,2025-04-10,"7, avenue Maillot Alès",30,Occitanie,France,Oui,Intéressé,
0c97b4eb,Asso jdr Observer,vclerc@example.net,,Asso jdr,http://robin.net/,http://www.chevalier.net/,1035.0,,,http://mendes.fr/,1567.0,,,,,473.0,2025-03-22,"93, avenue Patricia Berthelot Rouen",76,Normandie,France,Non,Intéressé,Apporter battre trente eh feuille.
ecaa9d6b,Ludothèque Pourtant,,0182271264,Ludothèque,https://julien.com/,https://da.com/,290.0,,,,,,,,,302.0,2025-04-12,boulevard de Martinez Sarcelles,95,Île-de-France,France,Non,Intéressé,
ee1ca46c,Médiathèque Vol,aime03@example.com,04 81 34 94 36,Médiathèque,http://www.dufour.com/,http://www.breton.fr/,2669.0,https://www.diaz.net/,1840.0,http://www.turpin.fr/,2370.0,,,,,82.0,2025-02-06,"69, rue Guy Bigot Lorient",56,Bretagne,France,Oui,Contacté,Ailleurs soulever troubler vite.
27b353e3,Editeur Prévoir,celinabigot@example.net,03 88 15 73 50,Editeur,http://www.bailly.com/,https://launay.com/,9447.0,https://perrin.com/,10123.0,http://www.maillard.com/,11509.0,https://www.gomes.net/,2211.0,,,,2024-07-18,"641, rue de Boulanger Saint-Louis",68,Grand Est,France,Non,Contacté,
492b8ee8,Artisan Dominer,tperon@example.org,0156273048,Artisan,https://www.petit.org/,https://www.guyon.fr/,2287.0,,,,,,,,,,,"38, rue de Denis Bressuire",79,Nouvelle-Aquitaine,France,Non,Intéressé,
d593f946,Asso jdr Quinze,martinblondel@example.com,+33 7 74 93 51 11,Asso jdr,http://www.noel.fr/,http://delmas.com/,1725.0,,,,,,,,,28.0,2025-10-19,"154, boulevard Thibault Goncalves Angers",49,Pays de la Loire,France,Oui,Intéressé,
3faa5bc1,Ludothèque Sauver,lorraine53@example.net,0253083213,Ludothèque,http://www.bernier.fr/,https://www.maurice.com/,845.0,,,,,,,,,374.0,,"5, rue Costa Chinon",37,Centre-Val de Loire,France,Non,Intéressé,Valoir passé céder adresser à.
9b502039,Médiathèque Forme,jacquesmichaud@example.net,+33 4 67 74 88 32,Médiathèque,http://leroy.fr/,https://traore.fr/,2129.0,https://www.herve.net/,613.0,,,,,,,228.0,2024-05-01,"14, boulevard Arthur Colin Annonay",07,Auvergne-Rhône-Alpes,France,Oui,Prospect,
c7f0fa3a,MJC Poésie,amelie26@example.com,+33 (0)2 19 68 44 02,MJC,https://bonnet.com/,,,,,,,,,,,64.0,2024-07-31,"611, chemin Valentine Roux Nancy",54,Grand Est,France,Oui,Contacté,Seul bien six machine présenter aide.
f1ece9f0,Editeur Calme,susannemorel@example.com,+33 4 73 18 72 56,Editeur,https://www.rodriguez.com/,https://www.leclercq.org/,8209.0,http://schneider.com/,5487.0,http://lecoq.com/,3787.0,,,,,,2024-02-28,"57, rue de Durand Alençon",61,Normandie,France,Oui,Contacté,
4af0f545,Influenceur Fixe,dumontrenee@example.org,+33 1 34 67 82 34,Influenceur,http://www.millet.fr/,,,http://www.deschamps.com/,22530.0,https://www.mahe.org/,28981.0,https://dos.org/,47575.0,https://lombard.fr/,59417.0,,,avenue Charlotte Maillard Périgueux,24,Nouvelle-Aquitaine,France,Non,Intéressé,Leur sujet du groupe noir habiter.
a4b0e438,Bar à jeux Te,marchandleon@example.com,,Bar à jeux,https://brunet.org/,https://www.leblanc.net/,1203.0,http://berthelot.fr/,2709.0,https://www.marchand.fr/,1298.0,,,,,,,"158, avenue de Lecomte Gourdon",46,Occitanie,France,Oui,Contacté,
9ccd271b,Bar à jeux Enfant,etienne29@example.org,0358916235,Bar à jeux,https://normand.com/,http://robin.fr/,2083.0,http://joubert.com/,2604.0,http://www.rodriguez.org/,1382.0,,,,,,,"3, chemin Lecomte Niort",79,Nouvelle-Aquitaine,France,Oui,Intéressé,
a6e915b4,Artisan Longtemps,alexandria77@example.org,02 85 12 54 46,Artisan,https://www.guillaume.fr/,http://gallet.com/,4891.0,https://lemoine.org/,1100.0,,,,,,,,,"349, rue de Maillet Laval",53,Pays de la Loire,France,Oui,Intéressé,
54d672cc,MJC Maison,suzanne42@example.net,+33 (0)3 21 88 98 59,MJC,,https://www.rey.org/,3939.0,http://tanguy.com/,88.0,http://www.raynaud.fr/,1662.0,,,,,214.0,2024-07-27,"59, boulevard Lecomte Auch",32,Occitanie,France,Oui,Contacté,En reconnaître empire eau temps midi.
855d409b,CSCS Retenir,charlesmartin@example.com,+33 3 66 68 38 86,CSCS,https://www.dubois.org/,http://reynaud.com/,3410.0,,,,,,,,,225.0,2024-09-12,rue Delmas Nîmes,30,Occitanie,France,Oui,Contacté,
587c4fd5,Asso jdr Ton,le-rouxjacques@example.net,+33 3 73 88 40 42,Asso jdr,http://fischer.fr/,http://nguyen.fr/,2020.0,http://www.jean.fr/,71.0,https://www.labbe.org/,379.0,,,,,136.0,2024-08-11,chemin Arnaude Gallet Saint-Germain-en-Laye,78,Île-de-France,France,Oui,Contacté,
aa32e89a,Asso jdr Nouveau,alexandrie20@example.org,0564090603,Asso jdr,https://baron.com/,https://www.boulay.net/,106.0,,,,,,,,,129.0,,rue de Leroux Rouen,76,Normandie,France,Oui,Prospect,
dcd18273,Ludothèque Souhaiter,noel42@example.org,+33 6 23 82 71 67,Ludothèque,http://lenoir.com/,https://dias.com/,3393.0,,,,,,,,,441.0,,"23, rue de Berthelot Annecy",74,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
8a647955,Bar à jeux Conclure,regnieryves@example.org,04 92 42 95 81,Bar à jeux,https://roy.fr/,http://www.colin.net/,3179.0,https://www.guyon.fr/,1587.0,https://vaillant.fr/,4243.0,,,,,,,"26, chemin Lucie Colas Limoges",87,Nouvelle-Aquitaine,France,Oui,Prospect,
780a3449,Influenceur Beauté,xle-goff@example.net,+33 4 80 40 60 55,Influenceur,http://www.lesage.org/,,,https://rolland.net/,23371.0,http://benard.fr/,17786.0,https://gauthier.fr/,13106.0,https://lebrun.fr/,67193.0,,,rue Noémi Roy Vesoul,70,Bourgogne-Franche-Comté,France,Non,Intéressé,Clair brusquement poète rencontrer.
a59851e4,Boutique spécialisée Appeler,audreyguichard@example.net,,Boutique spécialisée,https://pages.fr/,https://www.leblanc.fr/,2486.0,http://mahe.fr/,2589.0,https://de.com/,5997.0,,,,,,,"73, chemin Julien Alès",30,Occitanie,France,Oui,Contacté,
1696c063,Influenceur Étroit,chevallieradrienne@example.net,06 66 15 86 69,Influenceur,https://traore.fr/,,,https://picard.com/,4125.0,http://tanguy.fr/,14498.0,https://www.begue.com/,17843.0,https://www.petitjean.fr/,5635.0,,,"36, chemin de Gilbert Épinal",88,Grand Est,France,Non,Contacté,
0b162399,MJC Paix,jeanlemonnier@example.org,04 89 73 33 49,MJC,https://www.ribeiro.fr/,https://imbert.fr/,1741.0,https://www.roche.com/,555.0,,,,,,,215.0,2025-08-04,"62, rue de Legrand Angers",49,Pays de la Loire,France,Oui,Intéressé,Revoir pur là connaître cours drôle nerveux.
6525979e,Boutique spécialisée Me,virginie65@example.org,0329574943,Boutique spécialisée,https://www.delattre.fr/,https://huet.fr/,4856.0,,,http://renard.net/,4861.0,,,,,,,"3, boulevard Maréchal Paris",75,Île-de-France,France,Non,Prospect,
9a6a2f99,Artisan Nommer,alexandriaroche@example.com,0371681306,Artisan,https://www.faure.fr/,http://www.guillaume.fr/,4065.0,,,http://lucas.com/,5127.0,,,,,,2024-02-15,"2, boulevard de Michel Auch",32,Occitanie,France,Oui,Intéressé,Jardin terre réflexion vivant.
f93209fd,Boutique spécialisée Guère,thomaslabbe@example.com,+33 2 77 72 11 14,Boutique spécialisée,https://www.hoarau.fr/,http://nicolas.org/,2245.0,,,https://www.leclercq.com/,3618.0,,,,,,2024-02-20,rue Ferreira Abbeville,80,Hauts-de-France,France,Non,Intéressé,
d31d889f,Asso jdr Maître,ines42@example.net,+33 (0)5 49 64 31 02,Asso jdr,http://tanguy.fr/,,,,,https://brunet.com/,1880.0,,,,,314.0,,"955, boulevard Roger Morin Marseille",13,Provence-Alpes-Côte d'Azur,France,Oui,Prospect,
65aa1396,MJC Voler,duvalvincent@example.net,04 15 46 06 34,MJC,https://www.besnard.com/,http://gallet.fr/,786.0,,,,,,,,,346.0,,"1, chemin Anastasie Mahe Bastia",2B,Corse,France,Non,Intéressé,
7b210d25,Bar à jeux Neuf,dumasalexandrie@example.com,0482567759,Bar à jeux,https://www.cohen.com/,https://www.camus.fr/,2716.0,,,http://dijoux.com/,2371.0,,,,,,,boulevard Garnier Oyonnax,01,Auvergne-Rhône-Alpes,France,Non,Contacté,
08a5d419,Editeur Travers,alphonse70@example.org,0469624305,Editeur,http://lucas.com/,https://tessier.org/,7087.0,https://lecomte.net/,8052.0,https://martinez.com/,10444.0,https://www.diaz.com/,2250.0,,,,2025-02-18,"800, boulevard de Carpentier Briançon",05,Provence-Alpes-Côte d'Azur,France,Oui,Intéressé,Ajouter saisir beaucoup suivre confier religion point.
fab5743b,CSCS Détail,margaud62@example.org,0432285111,CSCS,https://martinez.com/,http://www.teixeira.fr/,364.0,,,,,,,,,428.0,,"504, chemin Véronique Traore Bourg-en-Bresse",01,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
41f211de,Médiathèque Tendre,bernadetteguilbert@example.org,,Médiathèque,http://www.delorme.com/,https://lacombe.net/,2543.0,http://moreau.fr/,399.0,,,,,,,133.0,2025-01-15,"80, chemin de Hervé Nantes",44,Pays de la Loire,France,Oui,Intéressé,
449fc6c2,CSCS Entier,xvidal@example.org,0140608639,CSCS,https://www.boulanger.net/,https://www.lecoq.net/,144.0,https://www.carre.org/,1275.0,,,,,,,255.0,2025-09-25,"66, avenue Giraud Montluçon",03,Auvergne-Rhône-Alpes,France,Oui,Prospect,
410379cc,Influenceur Chance,xnicolas@example.org,04 78 13 18 68,Influenceur,http://www.renard.fr/,,,https://www.dupuy.com/,7262.0,https://boulanger.fr/,14775.0,http://faivre.org/,10276.0,,,,2025-01-22,rue de Bouvet Forbach,57,Grand Est,France,Non,Prospect,
ff073a83,CSCS Comprendre,nmaillet@example.org,0582687830,CSCS,http://www.deschamps.fr/,http://courtois.fr/,1430.0,http://www.techer.org/,568.0,,,,,,,406.0,,"76, chemin Paul Confolens",16,Nouvelle-Aquitaine,France,Non,Prospect,Victime comme intérêt fille main.
fd5651aa,Editeur Sentir,marthegallet@example.net,+33 5 19 61 64 86,Editeur,http://petitjean.fr/,http://mace.com/,2094.0,https://joly.com/,10177.0,https://bonnin.com/,9239.0,,,,,,,boulevard de Brun Brest,29,Bretagne,France,Non,Prospect,
0806e093,Asso jdr Médecin,delaunaydenis@example.com,01 48 66 54 23,Asso jdr,https://barthelemy.com/,https://www.faivre.com/,3353.0,,,https://www.grondin.fr/,425.0,,,,,160.0,2025-12-22,rue de Lévêque Meaux,77,Île-de-France,France,Non,Intéressé,Donc produire jamais même étonner oreille.
f3447021,Boutique spécialisée Riche,pascallaure@example.org,04 97 93 50 47,Boutique spécialisée,,http://aubry.com/,2382.0,http://le.com/,2198.0,,,,,,,,,"66, rue de Lebreton Lannion",22,Bretagne,France,Non,Intéressé,
933a6580,CSCS Front,alain18@example.com,0297972886,CSCS,http://marin.fr/,https://bonnet.org/,3119.0,https://www.charrier.fr/,1523.0,,,,,,,498.0,2024-01-12,"16, avenue Alain Pereira Langres",52,Grand Est,France,Oui,Contacté,
12dd0a45,Boutique spécialisée Mener,jules48@example.net,0252890429,Boutique spécialisée,http://www.potier.fr/,https://dufour.com/,2550.0,http://www.laporte.fr/,241.0,http://renault.fr/,2573.0,,,,,,2025-06-07,"52, chemin Anouk Weiss Ivry-sur-Seine",94,Île-de-France,France,Oui,Intéressé,
326196e9,Editeur Tache,martheallain@example.org,08 04 19 05 36,Editeur,https://lebon.com/,https://www.charrier.fr/,7985.0,http://grenier.com/,6569.0,http://www.lambert.com/,4727.0,http://guillou.com/,7565.0,,,,2025-05-23,"10, avenue Wagner Valdoie",90,Bourgogne-Franche-Comté,France,Non,Contacté,Propos entendre cuisine dès facile encore.
05f5c0b6,Bar à jeux Partir,dumontlucie@example.org,0388025495,Bar à jeux,http://www.gaillard.com/,http://ferreira.fr/,1496.0,,,https://www.benoit.com/,5744.0,,,,,,,"81, rue Weiss Mont-de-Marsan",40,Nouvelle-Aquitaine,France,Non,Contacté,
f10c9dd1,Boutique spécialisée Établir,hgrenier@example.net,+33 (0)6 37 89 49 98,Boutique spécialisée,https://jacques.fr/,http://de.fr/,4427.0,http://www.baron.com/,1626.0,https://legrand.com/,2318.0,,,,,,2024-04-10,"30, rue Roy Bastia",2B,Corse,France,Non,Intéressé,
